Date,Open,High,Low,Close,Adj Close,Volume
2015-07-15,33.225807,33.320683,33.121441,33.187855,26.534163,20517375
2015-07-16,33.339657,33.396584,33.235294,33.301708,26.625191,16138637
2015-07-17,33.216320,33.282730,33.130932,33.273247,26.602434,17681482
2015-07-20,33.330170,33.557877,33.282730,33.434536,26.731388,15569899
2015-07-21,33.434536,33.529411,33.092979,33.339657,26.655523,18612164
2015-07-22,33.263756,33.396584,32.988613,33.092979,26.458307,18576645
2015-07-23,33.197342,33.206833,32.855785,32.998100,26.382454,13404877
2015-07-24,32.855785,32.941177,32.400379,32.504745,25.988001,22585217
2015-07-27,32.419353,32.637569,32.144215,32.580647,26.048693,33015180
2015-07-28,33.149906,33.652752,32.637569,33.538898,26.814821,38651339
2015-07-29,33.662239,34.278938,33.624287,33.927895,27.125837,47792049
2015-07-30,33.851994,34.155598,33.576851,33.899429,27.103077,22663003
2015-07-31,34.070210,34.592030,34.032257,34.212524,27.353399,30570638
2015-08-03,34.430740,34.440228,34.060722,34.297913,27.421671,18019606
2015-08-04,34.364326,34.364326,33.984821,34.259960,27.391327,27122898
2015-08-05,34.222012,34.316887,33.946869,33.984821,27.383680,25557181
2015-08-06,34.117645,34.136623,33.235294,33.368122,26.886770,25792856
2015-08-07,33.368122,33.491463,33.083492,33.387096,26.902056,15445105
2015-08-10,33.406071,33.652752,33.330170,33.548386,27.032022,16462742
2015-08-11,33.406071,33.434536,33.149906,33.320683,26.848549,20273479
2015-08-12,33.083492,33.652752,32.931690,33.557877,27.039671,29087976
2015-08-13,33.567364,33.795067,33.130932,33.548386,27.032022,20595792
2015-08-14,33.557877,33.681213,33.244781,33.510437,27.001440,19042934
2015-08-17,33.311195,33.709679,33.206833,33.681213,27.139044,14630469
2015-08-18,33.576851,33.776093,33.472485,33.700191,27.154339,14064154
2015-08-19,33.557877,33.671726,33.168880,33.462997,26.963219,18798512
2015-08-20,33.130932,33.339657,32.779884,32.779884,26.412792,19778099
2015-08-21,32.485767,32.798862,31.821632,31.821632,25.640671,35297301
2015-08-24,30.332067,31.546490,27.011385,30.483871,24.562750,55081935
2015-08-25,31.499050,31.518026,29.715370,29.734344,23.958809,44583884
2015-08-26,30.436434,30.882353,29.743834,30.768501,24.792088,46002568
2015-08-27,31.100569,31.897533,30.996204,31.555977,25.426613,40677022
2015-08-28,31.593927,31.650854,30.834915,30.986717,24.967928,35300357
2015-08-31,31.034157,31.043644,30.322580,30.569260,24.631554,33764468
2015-09-01,29.848198,30.237192,29.592030,29.753321,23.974100,41249449
2015-09-02,30.294119,30.332067,29.772297,30.332067,24.440434,33120580
2015-09-03,30.616697,30.759012,30.132828,30.256166,24.379278,22753647
2015-09-04,29.838711,30.094877,29.535105,29.762808,23.981741,23781402
2015-09-08,30.199242,30.901327,30.199242,30.863379,24.868544,27375331
2015-09-09,31.309298,31.337761,30.237192,30.322580,24.432789,22553176
2015-09-10,30.351044,31.110058,30.303604,30.948767,24.937347,33002321
2015-09-11,30.901327,31.299810,30.692600,31.280834,25.204914,23587993
2015-09-14,31.252373,31.347248,30.910816,31.034157,25.006144,16427012
2015-09-15,31.261860,31.641365,31.129032,31.470589,25.357811,22053791
2015-09-16,31.290323,31.574953,31.034157,31.480076,25.365452,22566140
2015-09-17,31.470589,32.220116,31.432638,31.764706,25.594795,26703090
2015-09-18,31.385199,31.717268,31.157495,31.166983,25.113174,38735343
2015-09-21,31.404175,31.622391,30.588236,30.759012,24.784449,24985175
2015-09-22,30.341557,30.673624,30.208729,30.607210,24.662130,25600290
2015-09-23,30.569260,31.129032,30.540796,30.948767,24.937347,27534696
2015-09-24,30.702087,31.195446,30.426945,31.024668,24.998503,32109161
2015-09-25,31.271347,31.404175,30.028463,30.256166,24.379278,36388296
2015-09-28,30.075901,30.170778,29.070210,29.240988,23.561277,44882377
2015-09-29,29.136621,29.829222,29.089184,29.430740,23.714174,32713209
2015-09-30,29.838711,29.952562,29.468691,29.800758,24.012323,33843202
2015-10-01,29.696396,30.237192,29.506641,30.208729,24.341051,31567932
2015-10-02,30.332067,31.413662,29.886148,31.385199,25.289001,43956754
2015-10-05,31.736242,32.153702,31.309298,31.764706,25.594795,33724311
2015-10-06,31.688805,31.878557,30.759012,31.110058,25.067310,38566176
2015-10-07,31.404175,31.764706,30.692600,31.584440,25.449547,30302605
2015-10-08,31.214420,31.537003,30.872866,31.394688,25.296652,31691883
2015-10-09,31.366224,31.859583,31.233397,31.537003,25.411327,21508451
2015-10-12,31.527514,31.726755,31.214420,31.518026,25.396034,15642414
2015-10-13,31.480076,31.916510,31.138519,31.290323,25.212561,20496189
2015-10-14,31.347248,31.850096,31.252373,31.347248,25.258425,18686366
2015-10-15,31.242884,32.390892,31.242884,32.333965,26.053488,27807787
2015-10-16,32.590134,32.675522,32.258064,32.647060,26.305769,20238908
2015-10-19,32.647060,32.770397,32.343452,32.732449,26.374569,16632963
2015-10-20,32.874763,32.912712,32.030361,32.258064,25.992329,18436146
2015-10-21,32.419353,32.580647,31.337761,31.745731,25.579512,34867585
2015-10-22,31.859583,31.916510,31.204933,31.622391,25.480127,43599764
2015-10-23,31.745731,32.590134,31.527514,32.305504,26.030552,29021468
2015-10-26,32.258064,32.609108,32.096775,32.409866,26.114641,24548819
2015-10-27,33.216320,33.633778,32.874763,33.197342,26.749163,42242001
2015-10-28,33.425049,34.222012,33.225807,33.633778,27.100824,36745497
2015-10-29,32.495255,34.060722,32.409866,32.988613,26.580978,75916247
2015-10-30,32.988613,33.111954,32.001900,32.087288,25.854723,60213861
2015-11-02,32.419353,33.444023,32.400379,33.263756,26.802679,41633632
2015-11-03,33.197342,33.244781,32.874763,33.178368,26.733871,31138111
2015-11-04,33.130932,33.178368,32.343452,32.390892,26.310013,32544358
2015-11-05,32.476280,32.533207,32.248577,32.400379,26.317726,21599306
2015-11-06,32.182163,32.305504,31.631880,32.191650,26.148180,32936868
2015-11-09,32.058823,32.125237,31.679317,31.925997,25.932396,28473915
2015-11-10,32.096775,32.229603,31.888046,32.058823,26.040289,22100483
2015-11-11,32.182163,32.457306,31.925997,32.011387,26.001757,21610478
2015-11-12,31.888046,31.973434,31.641365,31.679317,25.732027,18972316
2015-11-13,31.631880,31.954458,31.442125,31.565466,25.639551,19041459
2015-11-16,31.584440,31.698292,31.166983,31.461102,25.554781,27021503
2015-11-17,31.499050,31.745731,31.185959,31.185959,25.331293,31295579
2015-11-18,31.385199,31.717268,31.242884,31.603416,25.670378,37905318
2015-11-19,31.110058,31.280834,30.313093,30.635674,24.884314,95611186
2015-11-20,30.910816,30.920303,30.436434,30.531309,24.799541,68087978
2015-11-23,29.810247,30.066414,29.402277,29.724857,24.144484,131376462
2015-11-24,29.772297,30.502846,29.620493,30.332067,24.637703,88563404
2015-11-25,30.702087,31.537003,30.559772,31.185959,25.331293,83669682
2015-11-27,31.233397,31.309298,30.996204,31.110058,25.269640,16989848
2015-11-30,31.223909,31.223909,30.863379,31.091082,25.254223,45230091
2015-12-01,31.309298,32.001900,31.119545,31.897533,25.909273,51963254
2015-12-02,31.944971,32.096775,31.110058,31.214420,25.354406,33547134
2015-12-03,31.233397,31.309298,30.702087,30.730551,24.961380,49909640
2015-12-04,30.825426,31.204933,30.749525,31.119545,25.277346,33320945
2015-12-07,31.062618,31.195446,30.787476,30.986717,25.169455,22100483
2015-12-08,30.692600,31.062618,30.635674,30.863379,25.069267,27124058
2015-12-09,30.759012,30.977230,30.474382,30.635674,24.884314,41694343
2015-12-10,30.768501,31.043644,30.588236,30.702087,24.938255,55644665
2015-12-11,30.464895,30.578749,30.332067,30.417458,24.707064,42450061
2015-12-14,30.351044,30.559772,30.208729,30.531309,24.799541,40355868
2015-12-15,30.948767,31.138519,30.521822,30.607210,24.861193,49895622
2015-12-16,30.768501,30.996204,30.351044,30.910816,25.107800,46831328
2015-12-17,30.891842,30.996204,30.645161,30.673624,24.915136,40396658
2015-12-18,30.597723,30.787476,30.313093,30.351044,24.653118,70213475
2015-12-21,30.521822,30.796965,30.370020,30.796965,25.015322,32277064
2015-12-22,30.948767,30.948767,30.702087,30.853889,25.061563,26882165
2015-12-23,30.910816,31.062618,30.863379,30.891842,25.092388,22101748
2015-12-24,30.834915,31.043644,30.834915,30.948767,25.138628,8355690
2015-12-28,30.929790,30.977230,30.711575,30.759012,24.984497,27757828
2015-12-29,30.901327,31.223909,30.863379,31.148008,25.300461,17956155
2015-12-30,31.062618,31.204933,30.977230,31.072105,25.238813,17217512
2015-12-31,30.806452,30.910816,30.616697,30.626186,24.876602,22243511
2016-01-04,30.218216,30.388994,29.952562,30.313093,24.622292,39322421
2016-01-05,30.531309,30.588236,30.294119,30.531309,24.799541,28777994
2016-01-06,30.104364,30.265656,29.810247,29.990513,24.360273,27242316
2016-01-07,29.563566,30.180265,29.544592,29.791271,24.198435,39223134
2016-01-08,29.933586,30.009487,29.335863,29.411764,23.890173,34840286
2016-01-11,29.554079,29.601519,29.070210,29.478178,23.944117,40717917
2016-01-12,29.772297,29.886148,29.146111,29.411764,23.890173,40927031
2016-01-13,29.497154,29.677420,28.719166,28.814041,23.404661,42762888
2016-01-14,28.833017,29.810247,28.833017,29.516129,23.974949,40603031
2016-01-15,28.671726,29.240988,28.652752,29.231499,23.743748,49299269
2016-01-19,29.525618,29.629980,28.776091,29.117647,23.651270,34508276
2016-01-20,28.662239,29.478178,28.519924,29.089184,23.628155,52142223
2016-01-21,29.041746,29.316889,28.946869,29.013283,23.566498,38528548
2016-01-22,29.411764,29.648956,29.098673,29.136621,23.666683,33142398
2016-01-25,29.250475,29.326376,28.861481,28.937382,23.504847,30313251
2016-01-26,28.965843,29.174574,28.785580,29.098673,23.635859,27360786
2016-01-27,29.136621,29.421251,28.766603,28.956356,23.520262,30059131
2016-01-28,29.127134,29.136621,28.074003,28.652752,23.273649,51419917
2016-01-29,28.823528,28.927895,28.387096,28.927895,23.497143,59794263
2016-02-01,28.785580,28.842505,28.282732,28.624289,23.250534,50036858
2016-02-02,28.624289,28.785580,28.036053,28.595825,23.227413,50815553
2016-02-03,28.377609,28.529411,27.647058,28.149904,23.095083,47403334
2016-02-04,27.979128,28.074003,27.267551,27.514231,22.573559,60009068
2016-02-05,27.533207,27.912712,27.362429,27.542694,22.596912,41033906
2016-02-08,27.210627,27.495256,26.802656,27.096773,22.231058,50082391
2016-02-09,27.011385,27.703985,26.888046,27.609108,22.651398,60214809
2016-02-10,27.827324,28.368120,27.808350,27.979128,22.954975,47121389
2016-02-11,27.523720,27.836811,27.409866,27.637571,22.674751,41780771
2016-02-12,27.751423,27.874763,27.495256,27.855787,22.853783,34300533
2016-02-16,28.036053,28.311195,27.941175,28.282732,23.204060,34329307
2016-02-17,28.462997,28.529411,28.074003,28.111954,23.063946,41224259
2016-02-18,28.292219,28.500950,27.950665,28.036053,23.001682,50788993
2016-02-19,28.083490,28.130930,27.685009,27.979128,22.954975,41870045
2016-02-22,28.225805,28.529411,28.130930,28.510435,23.390877,41458458
2016-02-23,28.519924,28.823528,28.415560,28.425047,23.320822,33697118
2016-02-24,28.282732,28.538898,28.007589,28.481974,23.367521,33322210
2016-02-25,28.557875,29.117647,28.481974,29.022770,23.811209,54850265
2016-02-26,29.203035,29.316889,28.481974,28.681213,23.530989,45244004
2016-02-29,28.548388,28.633776,28.055029,28.149904,23.095083,37091841
2016-03-01,28.263758,28.548388,28.102467,28.500950,23.383095,33114256
2016-03-02,28.567362,28.614801,28.225805,28.444023,23.336390,36139763
2016-03-03,28.349146,28.462997,28.064516,28.358635,23.266336,38881955
2016-03-04,28.320683,28.406073,28.017078,28.187857,23.126225,38827884
2016-03-07,28.036053,28.282732,27.817837,28.263758,23.188494,33934900
2016-03-08,28.225805,28.225805,27.855787,27.855787,22.853783,34566879
2016-03-09,28.197344,28.320683,27.912712,28.216318,23.149572,81054603
2016-03-10,28.368120,28.387096,28.017078,28.074003,23.032814,61264172
2016-03-11,28.254269,28.937382,28.206831,28.937382,23.741158,63638517
2016-03-14,28.719166,28.785580,28.415560,28.557875,23.429792,49289572
2016-03-15,28.349146,28.396584,27.798861,28.026566,22.993893,57622391
2016-03-16,28.007589,28.007589,27.390892,27.552181,22.604694,96151572
2016-03-17,27.628082,28.064516,27.267551,27.836811,22.838213,70483510
2016-03-18,27.988615,28.130930,27.675522,27.941175,22.923838,86327765
2016-03-21,27.941175,28.576851,27.931688,28.529411,23.406446,37124304
2016-03-22,28.491461,28.994307,28.358635,28.823528,23.647745,42880725
2016-03-23,28.870968,29.041746,28.557875,28.643265,23.499853,42985704
2016-03-24,28.576851,28.728653,28.349146,28.538898,23.414227,33669714
2016-03-28,28.548388,28.671726,28.216318,28.254269,23.180704,32850545
2016-03-29,28.292219,28.643265,28.187857,28.510435,23.390877,36464395
2016-03-30,28.605312,28.662239,28.472486,28.529411,23.406446,33824546
2016-03-31,28.519924,28.624289,27.998102,28.121443,23.071732,59861719
2016-04-01,27.931688,28.624289,27.903227,28.500950,23.383095,50975340
2016-04-04,28.548388,29.174574,28.519924,29.146111,23.912405,54762573
2016-04-05,29.611006,30.123341,29.013283,29.753321,24.410580,299829377
2016-04-06,29.924099,31.309298,29.914612,31.242884,25.632660,158517384
2016-04-07,30.882353,31.385199,30.834915,31.081594,25.500340,64692412
2016-04-08,31.148008,31.214420,30.626186,30.834915,25.297955,55597973
2016-04-11,30.853889,30.901327,30.237192,30.256166,24.823130,87735803
2016-04-12,30.265656,30.493359,30.170778,30.322580,24.877619,45178972
2016-04-13,30.322580,30.939280,30.322580,30.872866,25.329090,38429156
2016-04-14,30.815939,31.100569,30.673624,30.977230,25.414715,33682467
2016-04-15,30.977230,31.100569,30.645161,30.834915,25.297955,37179112
2016-04-18,30.834915,31.176472,30.635674,30.939280,25.383577,38997262
2016-04-19,31.119545,31.499050,31.062618,31.204933,25.601526,29954996
2016-04-20,31.166983,31.688805,31.166983,31.527514,25.866188,36981593
2016-04-21,31.366224,31.764706,31.347248,31.537003,25.873966,36025298
2016-04-22,31.546490,31.783682,31.375711,31.565466,25.897320,27548714
2016-04-25,31.432638,31.565466,31.309298,31.508539,25.850620,25569513
2016-04-26,31.499050,31.622391,31.233397,31.356735,25.726068,30293330
2016-04-27,31.290323,31.508539,31.214420,31.309298,25.687155,27503603
2016-04-28,31.280834,31.480076,31.072105,31.223909,25.617098,34818995
2016-04-29,31.185959,31.261860,30.768501,31.034157,25.461414,36061134
2016-05-02,30.891842,31.309298,30.834915,31.119545,25.531473,40122407
2016-05-03,31.925997,32.229603,31.546490,31.973434,26.232027,75396414
2016-05-04,31.944971,32.163189,31.622391,31.688805,25.998510,38021364
2016-05-05,31.660341,32.001900,31.593927,31.850096,26.130840,25047467
2016-05-06,31.669828,31.869070,31.499050,31.859583,26.138624,24422234
2016-05-09,31.821632,32.220116,31.802656,32.087288,26.325441,33182766
2016-05-10,32.096775,32.134724,31.764706,32.068310,26.309870,26125498
2016-05-11,31.745731,31.840607,31.451612,31.461102,26.042845,32037384
2016-05-12,31.518026,31.574953,31.233397,31.489565,26.066412,26746515
2016-05-13,31.622391,31.736242,31.442125,31.489565,26.066412,21622494
2016-05-16,31.242884,31.717268,31.129032,31.669828,26.215624,23239224
2016-05-17,31.565466,31.631880,31.233397,31.337761,25.940748,33175177
2016-05-18,31.318787,31.669828,31.280834,31.470589,26.050699,21034889
2016-05-19,31.461102,31.717268,31.271347,31.669828,26.215624,28095740
2016-05-20,31.764706,32.163189,31.736242,32.011387,26.498363,36437939
2016-05-23,32.096775,32.172676,31.925997,31.944971,26.443384,25126833
2016-05-24,31.963947,32.428844,31.963947,32.352940,26.781090,29890808
2016-05-25,32.371918,32.637569,32.324478,32.590134,26.977436,22152761
2016-05-26,32.504745,32.874763,32.504745,32.666035,27.040268,26656292
2016-05-27,32.618595,32.969639,32.618595,32.836811,27.181627,21569056
2016-05-31,32.893738,32.969639,32.618595,32.922199,27.252312,34547274
2016-06-01,32.922199,33.149906,32.846298,32.969639,27.291582,24361207
2016-06-02,32.912712,33.197342,32.751423,33.083492,27.385832,31807717
2016-06-03,33.083492,33.092979,32.685009,32.912712,27.244463,28377580
2016-06-06,32.922199,33.197342,32.846298,33.140415,27.432947,21526791
2016-06-07,33.055027,33.197342,32.969639,33.055027,27.362265,24776905
2016-06-08,32.988613,33.519924,32.893738,33.444023,27.684271,23703195
2016-06-09,33.254269,33.681213,33.235294,33.500950,27.731394,25440187
2016-06-10,33.311195,33.576851,33.225807,33.481972,27.715679,21645366
2016-06-13,33.225807,33.349148,32.922199,32.960152,27.283728,31296000
2016-06-14,32.827324,33.235294,32.808350,33.197342,27.480072,33410430
2016-06-15,33.216320,33.387096,32.874763,33.007591,27.322990,21372696
2016-06-16,32.903225,33.007591,32.656548,32.969639,27.291582,23540563
2016-06-17,32.998100,33.026566,32.314991,32.466793,26.875340,35423464
2016-06-20,32.713470,32.922199,32.428844,32.732449,27.095240,23814919
2016-06-21,32.741936,33.092979,32.741936,32.969639,27.291582,26725962
2016-06-22,32.960152,33.159393,32.647060,32.703983,27.071671,26515583
2016-06-23,32.922199,32.960152,32.542694,32.817837,27.165922,25111339
2016-06-24,32.068310,32.685009,32.011387,32.229603,26.678995,46376211
2016-06-27,32.068310,32.239090,31.812143,32.068310,26.545479,31359662
2016-06-28,32.400379,32.703983,32.182163,32.675522,27.048117,25068547
2016-06-29,32.846298,33.349148,32.798862,33.216320,27.495777,26206761
2016-06-30,33.339657,33.462997,33.149906,33.406071,27.652849,28451465
2016-07-01,33.349148,33.823528,33.320683,33.747627,27.935585,20371290
2016-07-05,33.719166,34.079697,33.633778,33.975330,28.124075,21972843
2016-07-06,33.984821,34.060722,33.567364,34.022770,28.163345,27226928
2016-07-07,33.956356,34.089184,33.738140,33.937382,28.092659,19081089
2016-07-08,34.041744,34.335861,33.870968,34.269451,28.367537,18752873
2016-07-11,34.222012,34.487667,34.184059,34.297913,28.391102,17406915
2016-07-12,34.297913,34.440228,34.184059,34.383301,28.461786,17066368
2016-07-13,34.421253,34.563568,34.354839,34.449715,28.516758,14611497
2016-07-14,34.620495,35.066414,34.392788,35.028461,28.995832,29155116
2016-07-15,35.075901,35.284630,34.753323,34.886147,28.878027,26445387
2016-07-18,34.810246,35.094875,34.677418,34.762810,28.775938,17827567
2016-07-19,34.791271,34.981026,34.677418,34.762810,28.775938,17614975
2016-07-20,35.009487,35.037952,34.800758,34.800758,28.807344,12937112
2016-07-21,34.791271,34.933586,34.648956,34.829224,28.830910,13772091
2016-07-22,34.914612,34.952560,34.800758,34.857685,28.854464,14209501
2016-07-25,34.914612,34.952560,34.639469,34.895638,28.885880,12833293
2016-07-26,34.943073,34.981026,34.772297,34.943073,28.925152,12773953
2016-07-27,34.867172,35.028461,34.772297,34.962048,28.940857,15877456
2016-07-28,34.990513,35.018974,34.629982,34.791271,28.799498,17134878
2016-07-29,34.800758,35.056927,34.772297,35.000000,28.972271,22675545
2016-08-01,35.123341,35.474384,35.085388,35.398483,29.302126,29911044
2016-08-02,34.876659,34.933586,34.278938,34.525616,28.579588,34914488
2016-08-03,34.070210,34.108158,33.263756,33.481972,27.946070,44941190
2016-08-04,33.681213,33.700191,33.349148,33.349148,27.835207,26482593
2016-08-05,33.548386,33.709679,33.415562,33.624287,28.064850,28665006
2016-08-08,33.472485,33.472485,32.931690,33.140415,27.660982,32189687
2016-08-09,33.197342,33.491463,33.111954,33.282730,27.779772,18054388
2016-08-10,33.368122,33.377609,33.121441,33.330170,27.819368,14887328
2016-08-11,33.330170,33.472485,33.301708,33.349148,27.835207,14106841
2016-08-12,33.282730,33.311195,32.969639,33.187855,27.700584,15840777
2016-08-15,33.254269,33.368122,33.140415,33.311195,27.803530,13021116
2016-08-16,33.149906,33.282730,32.988613,33.007591,27.550121,15944174
2016-08-17,32.969639,33.349148,32.969639,33.339657,27.827280,17961109
2016-08-18,33.339657,33.548386,33.197342,33.387096,27.866879,17002390
2016-08-19,33.263756,33.320683,33.045540,33.187855,27.700584,20624777
2016-08-22,33.017078,33.472485,32.979126,33.055027,27.589716,27448690
2016-08-23,33.206833,33.462997,33.121441,33.292221,27.787699,17873627
2016-08-24,33.425049,33.567364,32.979126,33.036053,27.573881,23755157
2016-08-25,32.979126,33.387096,32.884251,32.988613,27.534283,19083092
2016-08-26,33.017078,33.301708,32.884251,33.036053,27.573881,19785688
2016-08-29,33.149906,33.368122,33.036053,33.311195,27.803530,15941645
2016-08-30,33.311195,33.377609,33.064514,33.092979,27.621397,15274779
2016-08-31,33.074005,33.149906,32.836811,33.017078,27.558044,21919616
2016-09-01,32.950665,33.149906,32.836811,32.903225,27.463011,16780945
2016-09-02,32.998100,33.055027,32.836811,32.988613,27.534283,15215333
2016-09-06,33.092979,33.197342,32.969639,32.988613,27.534283,17882059
2016-09-07,32.941177,33.102467,32.903225,33.055027,27.589716,15615537
2016-09-08,32.931690,33.026566,32.846298,32.941177,27.494688,19216212
2016-09-09,32.779884,32.817837,32.343452,32.352940,27.003710,23595055
2016-09-12,32.258064,32.950665,32.201138,32.874763,27.439257,20472685
2016-09-13,32.675522,32.675522,32.115749,32.296017,26.956200,21878510
2016-09-14,32.371918,32.590134,32.125237,32.201138,26.877005,19924921
2016-09-15,32.153702,32.571156,31.831120,32.390892,27.035389,21890104
2016-09-16,32.438332,32.466793,32.096775,32.201138,26.877005,26998737
2016-09-19,32.248577,32.286530,31.869070,31.925997,26.647358,18489584
2016-09-20,32.106262,32.201138,31.878557,32.077801,26.774067,14875313
2016-09-21,32.163189,32.571156,32.011387,32.523720,27.146252,16397500
2016-09-22,32.571156,32.666035,32.324478,32.400379,27.043306,17641220
2016-09-23,32.409866,32.609108,32.267551,32.504745,27.130415,13635703
2016-09-26,32.182163,32.267551,31.707781,31.916510,26.639441,31119982
2016-09-27,32.049335,32.144215,31.764706,32.096775,26.789898,16453572
2016-09-28,32.115749,32.258064,31.963947,32.248577,26.916603,15080421
2016-09-29,32.201138,32.324478,31.593927,31.612904,26.386034,26396376
2016-09-30,31.726755,32.277039,31.688805,32.134724,26.821577,30138076
2016-10-03,32.001900,32.001900,31.669828,31.954458,26.671116,18862384
2016-10-04,31.888046,32.172676,31.793169,31.992411,26.702791,22029759
2016-10-05,32.001900,32.239090,31.954458,32.163189,26.845335,14698346
2016-10-06,32.049335,32.068310,31.755219,31.925997,26.647358,16809824
2016-10-07,31.973434,32.258064,31.707781,31.840607,26.576090,15619964
2016-10-10,31.925997,32.106262,31.850096,31.888046,26.615683,17268420
2016-10-11,31.840607,31.850096,31.252373,31.432638,26.235571,18268033
2016-10-12,31.442125,31.537003,31.252373,31.375711,26.188059,15956295
2016-10-13,30.901327,31.214420,30.853889,31.081594,25.942574,25488144
2016-10-14,31.053131,31.214420,30.986717,30.986717,25.863384,16410042
2016-10-17,30.910816,31.034157,30.815939,30.834915,25.736673,17837369
2016-10-18,31.062618,31.185959,30.939280,31.015181,25.887136,15624074
2016-10-19,31.072105,31.166983,30.825426,30.929790,25.815863,17247445
2016-10-20,30.825426,31.062618,30.825426,30.872866,25.768358,20334190
2016-10-21,30.759012,30.787476,30.531309,30.531309,25.483267,19852090
2016-10-24,30.645161,30.702087,30.407970,30.483871,25.443670,20644066
2016-10-25,30.379507,30.711575,30.351044,30.626186,25.562460,20380249
2016-10-26,30.626186,30.929790,30.502846,30.740038,25.657486,18026246
2016-10-27,30.910816,31.129032,30.711575,30.815939,25.720839,19238662
2016-10-28,30.853889,30.891842,30.246679,30.294119,25.285295,30048170
2016-10-31,30.398481,30.398481,29.990513,30.085388,25.111074,37890668
2016-11-01,29.354839,30.094877,29.174574,29.478178,24.604261,57285005
2016-11-02,29.402277,29.449715,28.804554,29.060720,24.255829,38033063
2016-11-03,29.127134,29.127134,28.301708,28.358635,23.669825,38290977
2016-11-04,28.377609,28.814041,28.368120,28.462997,23.756931,36919723
2016-11-07,28.681213,28.880455,28.538898,28.823528,24.057854,32544885
2016-11-08,28.586338,28.889942,28.425047,28.462997,23.993866,37365670
2016-11-09,31.318787,31.660341,29.886148,30.474382,25.689438,125166505
2016-11-10,31.612904,32.096775,31.166983,31.774195,26.785156,70908061
2016-11-11,31.518026,31.631880,30.540796,30.920303,26.065340,37736994
2016-11-14,31.166983,31.214420,30.483871,30.721064,25.897383,32219094
2016-11-15,31.081594,31.081594,30.246679,30.578749,25.777416,31213472
2016-11-16,30.550285,30.673624,30.294119,30.322580,25.561466,23864246
2016-11-17,30.370020,30.474382,30.056927,30.104364,25.377516,27502549
2016-11-18,30.313093,30.313093,29.829222,29.867172,25.177567,25460846
2016-11-21,29.895636,30.066414,29.876659,29.952562,25.249548,23053931
2016-11-22,30.294119,30.351044,29.459204,29.724857,25.057596,27862279
2016-11-23,29.582542,29.838711,29.060720,29.810247,25.129580,22399924
2016-11-25,29.981026,30.113852,29.933586,30.066414,25.345524,11017357
2016-11-28,30.066414,30.208729,29.886148,29.924099,25.225559,18692901
2016-11-29,30.218216,30.332067,29.990513,30.284630,25.529476,22810879
2016-11-30,30.341557,30.711575,30.123341,30.493359,25.705429,40599553
2016-12-01,30.597723,30.597723,29.791271,29.848198,25.161570,32259146
2016-12-02,29.924099,30.104364,29.753321,30.009487,25.297535,20034221
2016-12-05,30.113852,30.142315,29.781784,29.971537,25.265545,20342516
2016-12-06,30.028463,30.075901,29.819735,29.943073,25.241549,18662967
2016-12-07,29.724857,29.724857,29.041746,29.592030,24.945629,46432600
2016-12-08,29.259962,29.506641,28.946869,29.354839,24.745676,37409622
2016-12-09,29.516129,30.284630,29.497154,30.075901,25.353521,30935743
2016-12-12,30.075901,30.977230,30.037951,30.740038,25.913380,33997508
2016-12-13,31.129032,31.195446,30.891842,31.148008,26.257296,30313356
2016-12-14,31.233397,31.593927,30.967743,31.138519,26.249292,38309843
2016-12-15,30.958254,31.271347,30.929790,31.072105,26.193304,22004463
2016-12-16,31.195446,31.252373,30.853889,31.157495,26.265289,39615012
2016-12-19,31.081594,31.280834,31.043644,31.148008,26.257296,26276958
2016-12-20,31.100569,31.195446,30.901327,31.166983,26.273285,26428312
2016-12-21,31.053131,31.242884,30.673624,30.740038,25.913380,19751644
2016-12-22,30.635674,30.768501,30.407970,30.683111,25.865389,19618418
2016-12-23,30.749525,30.891842,30.702087,30.815939,25.977364,11387943
2016-12-27,30.901327,31.043644,30.815939,30.863379,26.017355,11826302
2016-12-28,30.834915,31.015181,30.683111,30.692600,25.873388,14691495
2016-12-29,30.730551,30.948767,30.711575,30.825426,25.985363,14827250
2016-12-30,30.683111,30.929790,30.654650,30.815939,25.977364,19885396
2017-01-03,31.024668,31.309298,30.920303,31.309298,26.393257,23391844
2017-01-04,31.432638,31.641365,31.337761,31.584440,26.625195,22753963
2017-01-05,31.660341,31.963947,31.423149,31.888046,26.881132,21083584
2017-01-06,31.935484,31.973434,31.631880,31.764706,26.777161,18418228
2017-01-09,31.717268,31.944971,31.669828,31.755219,26.769159,21559886
2017-01-10,31.869070,31.935484,31.612904,31.726755,26.745169,20444754
2017-01-11,31.660341,31.821632,30.740038,31.148008,26.257296,42623128
2017-01-12,30.863379,30.948767,30.645161,30.929790,26.073339,33475989
2017-01-13,30.996204,31.100569,30.673624,30.853889,26.009352,21386925
2017-01-17,30.692600,30.721064,30.151802,30.417458,25.641447,33838143
2017-01-18,30.445921,30.626186,30.313093,30.388994,25.617453,22629064
2017-01-19,30.417458,30.445921,29.914612,30.075901,25.353521,27555881
2017-01-20,30.094877,30.474382,30.037951,30.142315,25.409508,31788324
2017-01-23,30.056927,30.189753,29.829222,29.848198,25.161570,26098094
2017-01-24,29.791271,29.848198,29.316889,29.554079,24.913631,31225172
2017-01-25,29.753321,29.905123,29.506641,29.686907,25.025604,33905283
2017-01-26,29.791271,29.857685,29.601519,29.677420,25.017612,28653517
